cloud_clear,cloud_cloudy,cloud_overcast,cloud_partly cloudy,location_coastal,location_inland,location_mountain,season_Autumn,season_Spring,season_Summer,season_Winter,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Weather Type
0,0,0,1,0,0,1,0,0,0,1,1,62,9,92,994.45,1,1,2
0,0,1,0,0,0,1,0,1,0,0,26,51,11.5,33,1001.95,3,6.5,0
0,0,1,0,0,1,0,0,1,0,0,18,63,6.5,19,1019.8,2,7,0
0,0,1,0,0,0,1,0,0,0,1,-5,75,5.5,53,988.15,0,2.5,2
1,0,0,0,0,0,1,1,0,0,0,24,69,5,18,1023.48,8,7.5,3
0,0,1,0,1,0,0,0,0,1,0,31,83,9,59,997.82,3,4,1
0,0,0,1,0,1,0,0,0,0,1,-6,61,20,75,990.26,0,3,2
0,0,1,0,0,1,0,0,0,1,0,21,78,14.5,11,1003.12,1,8.5,0
0,0,0,1,0,1,0,1,0,0,0,19,92,9.5,88,1001.76,3,3,1
0,1,0,0,0,1,0,1,0,0,0,-4,48,3.5,18,1026.96,14,7,0
0,0,1,0,0,0,1,0,0,0,1,-1,60,8.5,65,980.83,0,3.5,2
0,0,0,1,1,0,0,0,0,0,1,15,65,7,12,1016.31,2,9,0
0,0,1,0,1,0,0,0,0,1,0,48,64,2.5,89,955.71,13,9,1
0,0,0,1,0,0,1,0,0,1,0,12,51,0,42,1017.84,1,8.5,0
0,0,0,1,1,0,0,0,1,0,0,29,59,3,22,1002.15,4,7,0
0,0,1,0,0,1,0,0,0,0,1,19,99,19.5,79,1012.31,3,1,1
0,0,1,0,0,0,1,0,1,0,0,12,90,12.5,77,995.56,0,2,1
0,0,1,0,0,0,1,0,0,0,1,-6,72,16.5,58,983.42,0,1.5,2
1,0,0,0,1,0,0,0,1,0,0,58,76,12,84,1021.91,13,9.5,3
0,0,1,0,0,1,0,1,0,0,0,21,85,11.5,74,1007.96,5,10.5,0
0,0,0,1,1,0,0,0,0,0,1,22,55,3.5,43,1005.37,4,7.5,0
0,0,0,1,0,0,1,0,0,1,0,30,58,1.5,24,1013.3,1,8,0
0,0,1,0,1,0,0,0,1,0,0,26,91,15,58,1007.24,2,2.5,1
0,0,1,0,0,1,0,0,0,0,1,33,90,10.5,108,1008.59,5,7.5,0
0,0,1,0,0,0,1,0,0,0,1,3,72,0,66,997.49,0,2,2
0,0,1,0,0,0,1,0,1,0,0,21,97,12,61,1006.8,2,2.5,1
1,0,0,0,1,0,0,0,0,0,1,40,34,2.5,7,1023.32,11,6,3
0,0,0,1,0,0,1,0,1,0,0,15,61,10.5,29,1001.19,3,7,0
0,0,1,0,1,0,0,0,1,0,0,31,107,14.5,86,1012.48,8,6.5,0
0,0,1,0,0,1,0,0,0,0,1,1,60,8.5,81,996.8,1,4.5,2
1,0,0,0,1,0,0,0,0,1,0,26,60,1,15,1029.63,11,7.5,3
1,0,0,0,0,0,1,1,0,0,0,43,46,1,9,1014.23,5,5.5,3
0,0,1,0,0,0,1,0,0,0,1,-2,90,4.5,81,986.21,1,3.5,2
0,0,0,1,1,0,0,0,0,0,1,28,60,14.5,63,1002.62,1,3.5,1
0,0,1,0,0,0,1,0,1,0,0,-7,20,2.5,83,831.65,2,13,1
1,0,0,0,0,1,0,0,0,0,1,28,28,1.5,16,1022.69,5,8.5,3
0,0,1,0,1,0,0,1,0,0,0,26,51,13.5,37,1003.62,2,6,0
0,0,0,1,0,1,0,1,0,0,0,-1,42,13,77,1145.57,7,8.5,0
1,0,0,0,1,0,0,1,0,0,0,90,82,11.5,73,1025.98,11,8.5,3
0,0,1,0,0,1,0,0,0,0,1,2,87,7,54,999.53,1,2.5,2
0,0,0,1,0,0,1,0,0,0,1,3,86,9.5,82,986.53,1,2,2
0,0,1,0,0,0,1,1,0,0,0,20,71,15,59,1010.12,2,2.5,1
0,0,0,1,0,0,1,0,0,0,1,4,95,7.5,97,983.07,1,4.5,2
0,1,0,0,0,0,1,0,0,1,0,-10,72,9,94,816.85,12,13,3
0,0,0,1,0,1,0,0,0,0,1,-9,84,2,94,984.17,1,1.5,2
0,0,0,1,1,0,0,1,0,0,0,32,52,6,48,1011.65,2,6,0
1,0,0,0,0,1,0,0,0,0,1,44,48,7,14,1012.85,10,5.5,3
0,0,0,1,1,0,0,1,0,0,0,31,59,7.5,19,1029.01,9,6.5,3
0,0,1,0,0,1,0,0,0,1,0,24,87,11,93,1019.68,3,4.5,1
0,0,1,0,0,0,1,0,0,1,0,15,50,5,22,1008.32,4,7.5,0
0,0,0,1,0,0,1,1,0,0,0,32,88,19.5,94,1000.74,2,2,1
0,0,0,1,0,1,0,0,1,0,0,34,71,10,70,1010.73,2,3,1
0,0,1,0,1,0,0,1,0,0,0,15,65,7,70,1018.91,0,2,1
0,0,1,0,0,0,1,0,0,1,0,13,99,18,91,999.72,3,5,1
0,0,1,0,0,0,1,0,0,1,0,19,81,11.5,99,1011.36,0,3,1
0,1,0,0,1,0,0,1,0,0,0,-7,30,12.5,78,1083.26,9,16,0
0,0,1,0,1,0,0,0,1,0,0,18,65,17,87,1016.7,1,2,1
0,0,1,0,0,1,0,0,0,0,1,-4,92,6,63,988.58,0,4.5,2
0,0,0,1,0,0,1,0,0,0,1,4,90,0.5,69,985.32,0,1.5,2
1,0,0,0,0,1,0,0,0,1,0,22,24,4,8,1018.69,10,6,3
1,0,0,0,1,0,0,1,0,0,0,63,89,16,83,1018.37,6,3,3
0,0,0,1,0,0,1,0,1,0,0,44,42,12.5,25,1139.07,14,7.5,0
0,0,1,0,0,1,0,0,1,0,0,12,87,14.5,72,991.12,3,3,1
0,0,0,1,0,0,1,1,0,0,0,14,58,0,49,1016.07,4,8,0
0,0,0,1,0,0,1,0,0,0,1,-8,69,4.5,68,996.66,1,4.5,2
0,0,1,0,0,1,0,0,1,0,0,13,62,3,35,1017.75,2,7,0
0,0,0,1,0,1,0,0,0,1,0,59,106,29.5,94,1013.03,14,10,0
1,0,0,0,1,0,0,1,0,0,0,37,52,4.5,4,1016.81,9,5,3
0,0,1,0,0,1,0,0,0,0,1,-10,98,3,64,993.95,1,5,2
0,0,1,0,0,0,1,1,0,0,0,22,90,13,93,996.01,2,3.5,1
0,0,1,0,0,0,1,1,0,0,0,32,78,10.5,102,1000.94,2,6,0
1,0,0,0,0,1,0,0,0,0,1,26,58,9,17,1014.23,8,6,3
1,0,0,0,0,0,1,1,0,0,0,40,46,6.5,15,1016.72,11,7,3
0,0,0,1,0,1,0,0,0,0,1,26,72,9,69,996.4,3,4,1
0,0,0,1,1,0,0,0,1,0,0,17,57,8,20,1012.74,2,7,0
0,0,1,0,0,0,1,0,0,0,1,-7,87,19,84,993.9,0,3,2
0,0,1,0,1,0,0,0,0,0,1,32,53,0.5,23,1002.79,3,7,0
0,0,1,0,0,1,0,0,0,0,1,3,60,6,54,990.8,1,4,2
0,0,1,0,0,1,0,0,0,0,1,3,60,2.5,57,994.81,0,5,2
0,0,0,1,1,0,0,0,1,0,0,21,73,10.5,77,1015.32,3,3.5,1
0,0,1,0,0,1,0,0,1,0,0,13,91,11,92,1001.67,8,7.5,0
0,0,1,0,1,0,0,0,0,0,1,26,58,13,36,1005.29,2,6,0
0,0,1,0,0,1,0,0,0,0,1,2,83,6,55,999.9,1,4,2
0,0,1,0,0,1,0,0,0,0,1,-14,108,29,74,991.25,1,1,2
0,0,0,1,1,0,0,0,0,0,1,13,34,4,89,933.62,8,5.5,2
0,0,0,1,0,0,1,0,0,0,1,28,88,16,89,995.21,0,3,1
0,0,1,0,0,1,0,0,0,0,1,-4,89,10.5,64,993.11,0,1,2
0,0,1,0,0,1,0,0,0,0,1,22,72,10.5,44,1011.05,4,7.5,0
0,0,1,0,1,0,0,0,0,0,1,10,64,18,65,1015.3,0,2.5,1
0,0,1,0,0,0,1,0,0,0,1,1,98,3,73,999.63,0,1,2
1,0,0,0,0,0,1,1,0,0,0,22,91,12,95,1020.24,5,11.5,3
0,0,1,0,0,0,1,0,0,0,1,11,59,10.5,99,1014.01,8,4.5,1
0,0,0,1,1,0,0,0,0,0,1,10,73,1.5,15,1015.05,3,8,0
0,0,0,1,0,0,1,0,0,0,1,31,78,14.5,59,997.11,2,5,1
0,0,1,0,0,0,1,0,0,0,1,33,56,9.5,46,1007.42,3,6,0
0,0,1,0,0,0,1,0,0,0,1,-5,96,10,70,999.82,0,3.5,2
0,1,0,0,1,0,0,0,0,1,0,-7,57,1.5,22,829.51,11,12,3
0,0,1,0,0,1,0,0,0,0,1,2,97,9.5,77,992.75,11,5,2
0,0,0,1,0,1,0,0,1,0,0,34,50,5,17,1014.41,4,7.5,0
0,0,1,0,0,0,1,0,1,0,0,23,61,12.5,59,1018.24,3,4.5,1
0,0,1,0,1,0,0,0,0,0,1,-9,76,14,91,930.28,2,6,3
0,0,1,0,1,0,0,0,0,0,1,25,95,14.5,90,1014.83,0,1,1
0,0,0,1,0,1,0,0,1,0,0,33,46,6,6,1023.19,10,9.5,3
1,0,0,0,0,0,1,1,0,0,0,35,55,8,12,1023.2,5,6,3
0,0,1,0,0,0,1,0,0,0,1,17,64,5.5,89,1004.85,3,3,1
0,0,0,1,1,0,0,1,0,0,0,29,98,13,96,1012.21,1,2.5,1
0,0,0,1,0,0,1,0,0,1,0,25,105,26.5,107,1012.27,7,3.5,0
0,0,0,1,0,1,0,0,0,0,1,-7,87,11.5,68,983.25,1,2.5,2
0,0,0,1,0,1,0,0,0,0,1,28,40,9,5,1024.52,6,9.5,3
0,1,0,0,1,0,0,1,0,0,0,25,24,12.5,63,1177.6,7,3.5,2
0,0,0,1,0,0,1,1,0,0,0,17,92,30,98,1012.81,13,1.5,1
0,0,1,0,0,0,1,0,0,0,1,10,95,12,65,1002.12,3,4.5,1
1,0,0,0,0,1,0,0,0,0,1,58,102,16.5,84,1022.64,11,7,3
0,0,0,1,0,0,1,0,0,0,1,-7,97,20,84,995.78,1,1.5,2
0,0,0,1,0,0,1,0,0,1,0,35,55,13,90,820.91,0,8,3
0,0,0,1,0,0,1,0,0,1,0,16,68,7.5,28,1010.64,1,7,0
0,0,1,0,0,0,1,0,0,0,1,-6,92,8.5,68,984.01,1,2.5,2
0,0,1,0,0,0,1,0,0,0,1,4,64,2.5,70,997.74,1,3,2
0,0,0,1,0,0,1,1,0,0,0,34,54,13,25,1014.59,1,6.5,0
0,0,0,1,0,0,1,0,0,0,1,-5,63,1.5,72,988.94,0,4,2
1,0,0,0,0,1,0,0,0,0,1,32,96,13,97,1012.08,4,7.5,3
0,0,1,0,1,0,0,0,0,0,1,-2,71,8.5,85,973.84,12,16,0
0,0,0,1,0,1,0,0,0,0,1,40,30,3,2,1020.92,8,9,3
0,0,0,1,1,0,0,0,0,0,1,29,25,8.5,4,1026.4,6,5,3
1,0,0,0,0,0,1,0,1,0,0,31,38,2,16,1025.16,7,8.5,3
0,0,0,1,1,0,0,0,0,0,1,24,73,15,10,1017.17,2,6.5,0
0,0,1,0,1,0,0,0,1,0,0,21,76,13.5,47,1017.17,1,5,0
0,0,1,0,0,0,1,0,0,0,1,19,67,1,32,1009.15,4,6.5,0
0,0,1,0,0,0,1,0,0,0,1,35,106,27,86,1010.57,11,2.5,0
0,0,1,0,1,0,0,0,0,0,1,42,74,29.5,101,1016.15,7,8,0
0,0,0,1,0,1,0,0,1,0,0,12,70,2,42,1008,1,7,0
0,0,1,0,1,0,0,0,0,1,0,28,69,17,52,1013.8,3,4.5,1
1,0,0,0,1,0,0,0,0,1,0,34,76,19.5,93,1010.88,7,4.5,3
0,0,1,0,0,0,1,0,0,0,1,2,95,1.5,74,993.99,12,0,2
0,0,1,0,0,0,1,0,0,0,1,47,71,21,82,1009.99,3,4,1
0,0,1,0,1,0,0,0,1,0,0,-1,37,4.5,55,1180.83,13,3,1
0,0,0,1,0,1,0,0,0,0,1,-2,91,11.5,87,984.36,0,3.5,2
1,0,0,0,0,1,0,0,1,0,0,38,53,3.5,16,1023.71,11,9.5,3
0,0,1,0,1,0,0,0,1,0,0,34,79,8.5,10,1006.28,4,7.5,0
0,0,0,1,0,0,1,0,0,0,1,-8,108,7.5,105,989.19,0,0.5,2
0,0,1,0,0,0,1,0,0,1,0,34,71,4,38,1009.28,3,9,0
0,0,1,0,0,1,0,1,0,0,0,11,37,11,51,851.42,5,5,1
1,0,0,0,0,1,0,0,0,0,1,24,58,1,0,1029.64,9,6.5,3
0,0,0,1,0,0,1,0,0,0,1,23,60,12,10,1000.19,3,8.5,0
0,0,1,0,0,1,0,0,1,0,0,22,60,2.5,13,1011.83,4,5.5,0
0,0,0,1,1,0,0,0,0,0,1,20,80,10.5,72,992.09,2,4,1
0,0,1,0,1,0,0,1,0,0,0,28,88,41,102,996.15,11,2,1
0,0,1,0,1,0,0,0,1,0,0,14,68,9.5,33,1013.71,3,8.5,0
0,0,0,1,0,0,1,0,0,1,0,33,60,14,16,1003.77,4,7,0
0,0,0,1,1,0,0,0,1,0,0,31,64,7.5,70,1019.87,1,1.5,1
1,0,0,0,0,0,1,0,0,0,1,42,24,2.5,7,1016.17,10,7.5,3
0,0,0,1,0,1,0,0,0,0,1,-4,71,9.5,51,990.18,0,2,2
0,0,1,0,0,0,1,0,0,0,1,3,96,2.5,81,994.68,1,4,2
0,0,0,1,1,0,0,0,1,0,0,34,69,15,86,1119.07,8,14.5,2
0,0,0,1,0,1,0,0,1,0,0,14,54,8.5,27,1016.52,4,9,0
0,0,0,1,0,1,0,0,0,0,1,2,98,7.5,72,996.89,1,4.5,2
1,0,0,0,0,0,1,0,0,1,0,29,33,2,2,1029.33,9,9,3
0,0,1,0,0,0,1,1,0,0,0,20,78,47,76,1017.71,9,0.5,1
0,0,1,0,0,0,1,1,0,0,0,14,76,5.5,52,1013.24,2,1,1
0,0,0,1,1,0,0,0,0,0,1,15,74,13,94,1011.96,3,1.5,1
0,0,1,0,1,0,0,0,0,0,1,15,64,13.5,44,1016.18,1,9,0
0,0,0,1,1,0,0,0,0,1,0,28,79,10,41,1008.49,1,8,0
0,0,0,1,1,0,0,0,1,0,0,-5,65,12,60,969.74,3,1,3
0,0,0,1,0,1,0,0,0,0,1,-10,83,19,81,982.94,1,4,2
1,0,0,0,0,1,0,0,1,0,0,70,81,3.5,71,1021.7,1,10.5,3
0,0,1,0,1,0,0,1,0,0,0,27,78,8,45,1003.42,2,7.5,0
1,0,0,0,1,0,0,0,1,0,0,26,33,5.5,12,1024.95,7,6,3
1,0,0,0,1,0,0,0,0,1,0,22,47,8.5,13,1022.02,10,5.5,3
1,0,0,0,1,0,0,0,0,1,0,22,33,1.5,8,1029.06,7,5.5,3
0,0,0,1,0,1,0,1,0,0,0,51,86,8.5,100,1003.4,7,9,0
0,0,1,0,0,1,0,0,0,0,1,2,92,3.5,56,998.34,1,5,2
0,0,1,0,0,1,0,0,0,1,0,21,73,4,41,1002.3,4,6,0
0,0,1,0,0,1,0,0,0,0,1,1,68,20,91,992.24,0,4.5,2
0,0,1,0,1,0,0,1,0,0,0,27,68,8.5,35,1004.08,4,5.5,0
0,0,1,0,0,1,0,0,0,0,1,-1,69,5.5,58,991.78,1,3,2
0,0,1,0,0,1,0,0,0,0,1,13,83,19,59,992.83,0,4.5,1
0,0,0,1,1,0,0,0,0,1,0,20,108,20,92,998.37,1,5.5,1
0,0,1,0,0,1,0,0,0,0,1,-7,82,0.5,72,981,1,3.5,2
0,0,0,1,0,1,0,0,0,1,0,26,73,7,92,1016.65,3,2.5,1
0,0,1,0,0,1,0,1,0,0,0,20,67,9,31,1019.17,4,6,0
0,0,1,0,0,0,1,0,0,0,1,-6,60,16.5,77,996.47,1,3,2
1,0,0,0,0,0,1,0,0,1,0,45,95,2.5,84,1010.47,8,3.5,3
0,0,1,0,0,1,0,0,0,0,1,0,84,12.5,82,981.78,14,1,2
0,0,1,0,0,0,1,0,1,0,0,44,88,13,79,1018.83,3,9,0
0,0,1,0,0,0,1,1,0,0,0,50,86,8.5,84,1001.08,1,1.5,1
0,0,1,0,0,0,1,0,1,0,0,22,94,5,62,990.53,2,2.5,1
0,0,0,1,1,0,0,1,0,0,0,19,78,11.5,74,1012.92,1,4,1
0,0,1,0,0,1,0,0,0,0,1,15,66,12,96,1002.81,1,2,1
0,0,1,0,0,0,1,0,0,0,1,-8,64,10,91,993.1,1,4.5,2
0,0,1,0,0,0,1,0,0,0,1,-8,87,14.5,90,982.07,0,4.5,2
0,0,1,0,0,0,1,0,0,0,1,0,85,7.5,90,981.08,12,4.5,2
0,0,1,0,0,1,0,0,0,0,1,34,74,16.5,89,1004.7,2,2.5,1
0,0,1,0,0,1,0,0,0,0,1,-8,93,4.5,70,989.96,1,3.5,2
0,0,1,0,0,0,1,0,0,0,1,3,78,18,76,999.36,0,3.5,2
0,0,1,0,1,0,0,1,0,0,0,10,78,12,49,1016.44,1,6.5,0
1,0,0,0,1,0,0,0,1,0,0,25,68,0.5,17,1029.61,8,10,3
0,0,1,0,0,1,0,0,0,0,1,22,71,13.5,65,1006.32,3,5,1
0,0,1,0,0,0,1,0,0,0,1,12,85,16,87,991.47,0,4,1
0,0,1,0,0,0,1,0,1,0,0,12,79,8,90,1013,2,3,1
0,0,1,0,1,0,0,0,0,1,0,29,88,24.5,92,992.31,6,0.5,1
0,0,1,0,0,1,0,0,0,0,1,30,97,6.5,51,995.83,0,4.5,1
1,0,0,0,0,1,0,0,0,1,0,39,50,9.5,8,1013.68,7,8,3
0,0,1,0,0,1,0,0,0,0,1,-7,98,0,101,980.21,1,0.5,2
0,0,1,0,0,0,1,0,0,0,1,25,72,15,87,991.55,1,2,1
0,0,1,0,0,1,0,0,0,0,1,14,77,13.5,44,1019.24,4,8.5,0
0,0,0,1,1,0,0,1,0,0,0,23,72,10,94,1019.95,2,2,1
0,0,1,0,1,0,0,0,0,0,1,28,97,9,76,996.75,2,5,1
0,0,1,0,0,1,0,0,0,0,1,2,97,14,54,995.01,0,1.5,2
0,0,0,1,0,1,0,1,0,0,0,25,97,21.5,90,1007.81,1,1,1
0,0,1,0,0,0,1,0,1,0,0,19,96,28,104,1011.38,5,1.5,1
1,0,0,0,0,0,1,0,0,0,1,22,51,6.5,19,1025.07,10,5.5,3
0,0,0,1,0,1,0,0,1,0,0,33,69,8.5,5,1018.19,7,9,3
0,0,1,0,0,1,0,0,0,0,1,-5,94,19.5,83,991.49,0,1.5,2
0,0,1,0,0,0,1,0,0,0,1,-3,88,19.5,53,995.84,1,4,2
0,0,1,0,1,0,0,1,0,0,0,10,79,1.5,31,1004.05,4,8,0
0,0,1,0,0,0,1,0,1,0,0,30,95,5.5,66,1008.03,2,1.5,1
0,0,0,1,0,1,0,1,0,0,0,10,104,31.5,75,1016.56,0,7,0
1,0,0,0,1,0,0,0,0,0,1,23,59,6.5,18,1026.42,11,6.5,3
0,0,0,1,0,1,0,0,1,0,0,-8,49,12,96,1022.06,0,3.5,0
0,0,0,1,0,1,0,0,0,0,1,-8,92,15,52,988.11,1,5,2
0,0,0,1,0,1,0,1,0,0,0,30,24,6.5,6,1022.25,9,9,3
0,1,0,0,0,0,1,0,1,0,0,44,67,10.5,54,1098.98,5,10.5,2
0,0,0,1,1,0,0,0,1,0,0,26,89,12,96,1014.36,2,1.5,1
0,0,0,1,0,0,1,0,0,0,1,41,20,1,3,1014.94,9,5.5,3
0,0,1,0,0,0,1,0,0,0,1,-8,67,5,92,988.19,1,1.5,2
0,0,1,0,0,0,1,0,0,0,1,1,88,8.5,98,999.12,5,3.5,2
0,0,1,0,0,1,0,0,0,0,1,-3,76,2,88,995.59,0,3,2
0,0,1,0,0,1,0,0,0,0,1,1,76,14.5,68,997.51,1,4,2
0,0,1,0,0,1,0,0,0,1,0,13,73,0.5,17,1010.68,2,8,0
0,0,0,1,1,0,0,0,1,0,0,20,93,17,69,1013.36,1,4,1
1,0,0,0,0,1,0,0,1,0,0,46,101,11.5,89,1027.21,11,11,3
0,0,1,0,0,0,1,1,0,0,0,11,50,14,46,1010.33,1,6,0
0,0,0,1,0,0,1,0,0,0,1,-8,77,14.5,56,986.36,0,2.5,2
1,0,0,0,0,0,1,1,0,0,0,37,60,9,15,1015.02,10,9,3
1,0,0,0,0,1,0,1,0,0,0,31,20,8.5,8,1028.11,6,9,3
0,0,0,1,0,0,1,0,0,0,1,57,83,18,98,1028.08,6,7.5,3
0,0,0,1,0,1,0,0,0,0,1,-8,85,16,94,984.38,0,4.5,2
1,0,0,0,0,1,0,0,0,1,0,24,39,1.5,16,1025.14,7,9,3
0,0,1,0,0,1,0,0,0,0,1,4,107,1,102,982.87,3,2.5,2
0,0,1,0,0,1,0,0,1,0,0,22,84,6.5,87,1013.67,1,2.5,1
0,0,1,0,1,0,0,0,1,0,0,29,67,7.5,92,1015.15,3,4,1
0,0,1,0,1,0,0,0,1,0,0,29,68,9.5,87,1019.28,2,1,1
0,0,1,0,1,0,0,1,0,0,0,32,90,16,101,993.31,7,2,1
0,0,1,0,0,0,1,0,1,0,0,9,66,2.5,31,1169.05,13,9.5,1
0,0,0,1,1,0,0,1,0,0,0,18,54,12,48,1005.32,4,5,0
0,0,1,0,0,0,1,1,0,0,0,33,54,8,39,1002.62,4,8,0
1,0,0,0,0,1,0,1,0,0,0,27,37,5,16,1016.06,10,9,3
0,0,1,0,0,1,0,0,0,0,1,-9,67,18,99,994.83,1,2,2
0,0,1,0,1,0,0,0,0,1,0,32,82,11,67,1010.49,0,4.5,1
0,0,1,0,0,1,0,0,0,0,1,-5,65,5,60,987.77,1,3,2
0,0,0,1,1,0,0,0,0,0,1,32,63,8,68,998.48,0,3.5,1
0,0,0,1,0,1,0,0,0,0,1,38,42,4.5,0,1012.72,5,6,3
0,0,1,0,0,1,0,1,0,0,0,32,57,10,46,1011.05,3,5.5,0
0,0,1,0,0,0,1,0,0,0,1,-10,77,19,83,995.49,1,4,2
0,1,0,0,0,0,1,0,1,0,0,36,39,7.5,36,967.55,10,8.5,0
0,0,0,1,0,0,1,0,0,0,1,13,95,5.5,66,1012.67,1,3,1
0,0,0,1,0,0,1,0,0,0,1,-3,73,18.5,61,986.66,1,1.5,2
0,0,1,0,0,1,0,0,0,0,1,-2,95,7,80,990.32,10,4,2
0,0,1,0,1,0,0,0,1,0,0,13,88,10.5,71,1017.93,0,2,1
0,0,1,0,0,0,1,0,1,0,0,23,53,0,17,1010.59,4,8.5,0
0,0,1,0,0,1,0,0,0,0,1,-5,81,4.5,97,992.24,3,4.5,2
0,0,1,0,0,0,1,0,0,0,1,-6,88,4,52,987.95,1,1,2
0,0,1,0,0,1,0,0,0,0,1,-5,86,8.5,80,987.56,1,4.5,2
0,0,0,1,0,0,1,0,1,0,0,20,26,7.5,5,1012.83,10,7.5,3
0,0,0,1,0,0,1,0,0,1,0,23,69,3,9,1019.88,9,7.5,3
0,0,1,0,0,1,0,0,0,0,1,0,89,15.5,60,981.29,0,3.5,2
0,0,1,0,0,0,1,0,0,0,1,4,79,3.5,64,994.24,1,1.5,2
1,0,0,0,1,0,0,1,0,0,0,94,95,17.5,91,1026.91,6,3.5,3
0,0,0,1,0,0,1,0,0,1,0,48,51,3,66,932.56,11,2.5,3
1,0,0,0,0,0,1,1,0,0,0,42,21,0.5,0,1026.32,5,5.5,3
0,0,0,1,0,1,0,0,0,0,1,29,60,0.5,48,1013.31,3,5.5,0
0,0,0,1,0,0,1,0,1,0,0,30,44,12.5,88,969.76,10,17,2
0,0,1,0,0,0,1,0,1,0,0,12,73,17,68,1011.77,1,5,1
0,0,1,0,0,1,0,1,0,0,0,18,77,15.5,71,993.03,1,4.5,1
0,0,0,1,0,1,0,1,0,0,0,20,71,19,55,1007.23,3,1.5,1
0,0,1,0,0,0,1,0,0,0,1,-6,66,14,59,993.14,1,3.5,2
0,0,1,0,0,1,0,0,0,0,1,56,102,43.5,74,1019.56,7,4,1
0,0,1,0,0,1,0,0,0,0,1,-10,83,7,98,997.59,1,4.5,2
1,0,0,0,0,1,0,0,0,1,0,108,77,10,94,1021.02,7,1,3
1,0,0,0,0,0,1,0,0,0,1,34,47,1,4,1018.05,9,5.5,3
0,0,1,0,0,0,1,0,0,0,1,15,61,10.5,49,1016.65,4,5.5,0
1,0,0,0,0,0,1,0,1,0,0,25,69,6,17,1024.91,5,7,3
0,0,1,0,0,1,0,0,0,0,1,-10,90,8.5,63,993.26,1,3,2
0,0,1,0,0,0,1,0,0,0,1,-9,74,10,82,987.04,1,3,2
0,0,0,1,1,0,0,1,0,0,0,18,81,20,80,1017.29,2,3,1
0,0,1,0,0,0,1,0,0,1,0,34,56,6.5,37,1008.6,1,9,0
0,0,1,0,0,1,0,1,0,0,0,12,51,13,10,1005.57,4,6.5,0
0,0,0,1,0,0,1,0,0,1,0,32,62,6,80,995.96,1,3,1
0,0,1,0,0,1,0,0,0,0,1,-6,97,5,53,987.82,1,4,2
0,0,1,0,0,1,0,0,0,0,1,-8,90,10,50,985.94,0,1,2
0,0,0,1,1,0,0,0,0,0,1,41,97,32.5,91,1001.73,1,3.5,1
0,0,0,1,1,0,0,0,0,1,0,33,76,17.5,89,1008.15,0,1,1
0,0,0,1,0,1,0,0,1,0,0,35,24,10.5,74,1115.3,8,9.5,2
0,0,1,0,0,0,1,0,0,0,1,3,92,11,60,981.37,1,4.5,2
0,0,0,1,0,1,0,0,0,0,1,29,79,6.5,75,1012.7,1,2,1
0,0,1,0,1,0,0,0,0,0,1,28,66,11.5,61,1010.63,2,2.5,1
0,0,0,1,0,0,1,0,0,0,1,44,61,9.5,51,1157.12,7,10,2
0,1,0,0,0,1,0,1,0,0,0,-13,58,14.5,78,1179.76,12,9,1
0,1,0,0,1,0,0,1,0,0,0,19,53,7,50,1163.66,3,1.5,0
0,0,0,1,1,0,0,1,0,0,0,27,74,8.5,18,1015.71,4,6,0
0,0,1,0,0,1,0,0,0,1,0,34,96,15,74,1015.49,2,4,1
0,0,1,0,1,0,0,0,1,0,0,18,87,8,60,1018.75,0,4.5,1
0,0,0,1,1,0,0,1,0,0,0,42,47,8.5,13,1025.55,7,9,3
0,0,0,1,0,1,0,0,0,0,1,-4,92,25,107,985.91,12,1,2
0,0,1,0,0,1,0,1,0,0,0,34,84,16.5,84,1012.85,2,4,1
0,1,0,0,0,0,1,0,0,0,1,20,37,7,68,935.42,9,9,3
0,0,0,1,0,0,1,1,0,0,0,34,78,13,10,1006.49,4,6.5,0
0,0,1,0,0,1,0,0,1,0,0,12,68,13.5,35,1003.46,4,7,0
1,0,0,0,0,1,0,0,1,0,0,69,85,1.5,100,1026.94,2,7.5,3
0,1,0,0,1,0,0,1,0,0,0,-20,51,4,62,900.49,3,11.5,2
0,0,1,0,0,1,0,0,1,0,0,20,69,5,23,1009.27,2,7,0
0,0,1,0,0,0,1,0,0,0,1,19,98,11,97,1009.3,0,2.5,1
0,0,1,0,0,1,0,0,0,0,1,1,90,16.5,90,981.51,0,1.5,2
0,0,0,1,0,1,0,0,1,0,0,37,51,7,11,1181.54,10,14.5,2
1,0,0,0,1,0,0,0,0,0,1,44,64,8.5,4,1029.87,6,8,3
0,0,1,0,1,0,0,0,0,0,1,24,64,15,94,997.74,2,1.5,1
1,0,0,0,1,0,0,0,0,1,0,23,46,0.5,1,1022.77,7,5,3
0,0,1,0,0,1,0,0,0,0,1,0,72,7.5,78,995.16,1,3,2
0,0,1,0,0,1,0,1,0,0,0,24,60,11.5,63,1014.26,3,2.5,1
0,0,1,0,0,1,0,0,0,0,1,16,91,12.5,79,1019.07,0,2.5,1
0,0,0,1,0,0,1,0,0,1,0,20,50,1,38,1003.79,1,6.5,0
0,0,0,1,1,0,0,1,0,0,0,22,38,6.5,6,1027.68,6,6,3
0,0,0,1,0,0,1,0,1,0,0,30,75,3.5,19,1001.36,1,6.5,0
